dialect,text,prediction,probability
AAE,"remember Mer soccer game "" yea I used to be mad ass shit outthere ya was too wild",1,0.999987231629615
AAE,"Let the Truth be Told! ..hope u enjoyed the first episode"" it was great. Im gladyou coming into your own",0,0.05531760236315689
AAE,Torn my acl in my back my back fried tryin lifta rack of clothes smh,0,0.2551865938230252
AAE,"Haha MY MAN! Big Dante what's good wit it send me thosevideos lol""need ur number again",0,0.4996731541282905
AAE,"that's good to hear but jus hit me whenever I got the same number""awe look at this lmao",0,0.25919829954813517
AAE,"Money running from me thtz why im on dat paper chase, you betta hope he dnt run to you idgaf ima catch ah case some ofof yu niggas rap like",0,0.22607955033738747
AAE,"Heavy d eating the chicken right out the grease ctfu , talkin bout u did dat lmao"" that shit burnt theroot of my mouf smfh",1,0.9963973835070217
AAE,And fly niggas come third cause he might aint gt no money but he can still pull dabaddest bitch in da building,0,0.12074840653819938
AAE,u let Lil Wayne hit u mind ass well let me hit for 1200wen I get my taxes,1,0.9955664878140406
AAE,YA BITCHES GOIN IN THE NAIL SALON LOOKIN LIKE SHEEPS COMEOUT LOOKIN LIKE GOATS LMFAO,0,0.34609794136356237
AAE,People Be Like I Kan Draw!!!!WTF This A Damn Stick Figure....Response: Best OneEver....Me: Shiiidd...Response: Nigga Fuck You,1,0.9992741880836046
AAE,need a lockout corner josh Wilson be lunchin they cheated for you doe I locked boy up and the ball wentpass his head I died,0,0.43080078652269577
AAE,"Sometimes i wish i had never met you, so when i lay in bed at night i wouldn't haveanything to be sad about.",0,0.060980785789982624
AAE,"THIS CHIEF KEEF CD MITE BE THE CD OF THE CENTURY I SWEAR!!!""future mixtape betterlls"" NAW CHEIF KEEF VOICE",0,0.2761292840619685
AAE,so that's funny.... so u tryin to front on twitter? Lmao.... dnt denyur love for me bofl,0,0.16065513129671322
AAE,"We gettin old as shit smh lls I remember when was 9 like yesterday"" wen weain't have no worries lls",1,0.9975774960798673
AAE,"""I used to be like you in Highschool, emotional, hyper, sexuallyconfused"" ""I'm not sexually confused!""",1,0.6489177839010762
AAE,"Yaw dnt understand my struggle, I was a tall kid, I was solddreams"" u was doe smh",0,0.09188210311415097
AAE,my computer was acting crazy and wouldn't play it but I'll listen to itbefore I leave for work,1,0.704347618828973
AAE,raven dat would ben yo last fight girl idk wat type of bitch u think i am butbby im far from scared,0,0.10600519415572768
AAE,thats y he came bk but lol he loved u more lol n no boo now that wr togetha he aint inbox or tweet no bodylol u mad he left,1,0.5992263367709759
AAE,"Rotflmmfao Kd screaming "" Do Yo Dance On My Dick Ooo Baby I Love It!! "" Lol My Momma ""Kd stfu "" Dying Laughing!!!",1,0.9211087357010017
AAE,My classes for this semester all seem to have A-potential. Ijust have to keep focus.,0,0.03392626720169758
AAE,"lol mane nun trippin of theze hoez OG she said she'll fuck my nigga to mak me mad, dats wat i wnther dumass to do anyway",1,0.5243099795679221
AAE,"Oh my gosh, yes! The rain and cold weather has keptme from the band room.",0,0.18907696143816052
AAE,"Lord help us. Well if so, it won't be in my room. Ilike silence while I'm sleeping.",0,0.028354169069857826
AAE,I HAD TO QUIT SMOKING WEED A NIGGA WASNT GETTING NO HIGHER AND I DONE BEEN HIGHER THAN HIGHBELIEVE THAT..LMAO OVERDOSE STYLE :-),0,0.15568188122395019
AAE,I swear I hate stuck up people like they act like theybetter then everybody else smfh,1,0.6038101824922066
AAE,Im talkin to my friend about the whole situation and hemakin me feel better =),0,0.05888952508334716
AAE,I'm off work!!!! Yessss and I got a friend coming to visit ANDoff tomorrow!! WHERE THE HOES??,0,0.10354574831852739
AAE,"Don't judge me. You can't handle half of what I've dealt with. There's a reason I do the things I do, there's a reasonI am who I am.""",0,0.0799154890399821
AAE,Had to change my avi cause I had a bottle in my hand..Idon't even drink no more..,0,0.16630328010471618
AAE,Funny how people only pray and go to church during hard times andstop when it's all good,0,0.04572860107000723
AAE,Can't wait to get off...5 o'clock cmon me and my homie getting us sum good food and good drankand talk sum shit lol,1,0.9725290976885548
AAE,I was thankful for all the cuz I feel more smilesin 2k13 bigger and wider,0,0.15951960067226673
AAE,What's the deal: Alicia Keys sing the National Anthem and Beyonce soon the half time show. Mytv will be on mute,0,0.1107167512366283
AAE,"This is the end of wk 4, so you should have $10 saved. Nextwk, you will save $5",0,0.18788007733781117
AAE,I'm the newest member of the clothing brand... 2k13 stay tune.... Dropping crews nextweek.. Check out to preView,0,0.05309291648776769
AAE,"man you a lie...I aint seen you since July 6, 2011...soI kno u flexin lol",0,0.22016352066709366
AAE,", l miss you likee everyday wannaa be w. But your away, l miss you missinn you insanee but if I got w. Youwould it feel samee samee",0,0.17414082449029358
AAE,"I'm giving what's giving to me, either my All or youjust another face in the",0,0.26847808128558637
AAE,", by mysidee i swallow my pridee your lovee is completee it knockss me ritee off of my feet … can't explain why yourlovee it makess me weak",0,0.44169327866087665
AAE,PSA: ion got Shiz to do w/ nothing that don't concern the well being ofnever been the talking type,0,0.08713121269556343
AAE,Tf ' &&& if itss on my pagee you mustaa been twatchinn me hard clappinn your gumss bout somethinn l saidit aint in my tweetss,0,0.23883802983323582
AAE,"War, Prejudice, Molesters, Liver-n-Onions, Nuclear Weapons, Parents Fighting, Taking Naps &The very thought of death:(",0,0.11948573608828511
AAE,"Who wants to go out to eat wit me??? My treat! "" TUH PUH nowcan't pass up the 99",0,0.28116936596263525
AAE,"I saw you on WW TODAY, you one classy lady. Congrats for making the Ebony cover,that is a beautiful cover.",0,0.11939151230030126
AAE,Up watching NBA TV... This nigga Isaih is boring as hell. He need to stick to coaching or beinga GM or some shit...,1,0.9987878156187361
AAE,It must be hard for chics they know when they deserve better but can’t tell when he just triflingor just needs some space,0,0.1705750678913563
AAE,"Muthafuckas must be smokin, dat la la la or crack, 45 gun smoke choke off dat, lets get back to the musicI ain't with all that",0,0.33754939711266435
AAE,that's how I felt when u asked me how I spent a whole 50$ ofya money in Greek village,0,0.02872096442108494
AAE,Maybe one day ill post one of my written works show y’all the more intellectual siden just my ratchet one,0,0.37908076616650965
AAE,Ok so got Catfished... He asked the girl to come seehim after several phone conversations,0,0.07230301731658818
AAE,man so much behind it though long story we talk tomorrow but felt like I was letting mysorrows go on them weights,0,0.08900968692883943
AAE,Chics wanna go to the club get sloppy drunk have random make out session then wake up in the AM like theywant a relationship with u,0,0.34537932849516473
AAE,lol I went 2 days without it ordered a new card same day I went out drunk n felt it in my boot whenI was walking lol lol,0,0.09564815264078987
AAE,aye KID idk who house u be at sitting all over theirfurniture and shit lol lol,1,0.9988705978639915
AAE,cats really gotta run a mile at the gym take off drinks lotsof water just to survive,0,0.06746432791057577
AAE,This lil boy in the salon just hit me so Iclipped him and he cried,1,0.7376455514045086
AAE,wassup it dnt matter and wat type of setup the video gon be inor u dnt kno yet,0,0.09954244902193422
AAE,I have a lot on my mind about wat is in store for me this year n in the future. Neverbeen hyped up like this.,0,0.21083472149559293
AAE,Happy Founders Day to all lovely ladies of Alpha Kappa Alpha Sorority Inc. Hope y'all havea great day of celebration.,0,0.07566824838850707
AAE,The fact I have the chills and almost fainted is crazy. I really must be a lilsick or ain't liking me,1,0.7430446102116884
AAE,If a woman got on a matching Bra and Panty set on when she take off her clothes she knew shewas gone let you hit,0,0.499569571374192
AAE,We as ppl should spend less time hating on the successful and more time trying to figure out whatthey did to get ahead,0,0.16676011685940761
AAE,This lil ninja just said I'm so disappointed mommy .... handson head and everything lol,0,0.41375164722549035
AAE,Since U Left Me Make Sure U Don't Come Back NomoreI'm tried of waiting !!!,0,0.11859037431362027
AAE,My baby doesn't feel good so that means no rest formommy...pray she feels better soon,0,0.10369501133021575
AAE,My daughter is spazzing out over not being able to have candy all day. Lets me knowI made the right decision.,0,0.10982276533135743
AAE,i cant relate to dis shyt doe.. i dont know how tomake cocaine.. idk a cuban...,0,0.14716684461493745
AAE,Niggas dnt understand stop tryna be bout that life cuz being about thatlife can get u 6feet,0,0.20726440976183363
AAE,"when guys say dumb shit to get attention on Twitter, can we just callit a ? Yay? Nay?",1,0.9999976609288109
AAE,Hoq do u stop five black men from rapin a whitewoman? Throw them ah basketball,1,0.7806612414851457
AAE,so I'm at this juke joint and they played the song when Dariusand Nina were Chicago stepping.,0,0.04855183210640333
AAE,"Thundercats"" I'm so lost on the $200 date origin, I'm not sure if you'respewing truth or sarcasm lol",0,0.04725948823002555
AAE,NIGGAZ KNW THEY CAN FRONT DATS Y I WAKE UP SAY MY PRAYERS N B LIKEFUCK A NIGGA IM 3hunna,0,0.05514124594238139
AAE,I'm bout sue the shit outta TLC for this dum ass show... Wtf is a professionalMourner wtf wtf wtf smh,1,0.9999959880336683
AAE,"It's actually a knock on those who do it knowing they aren't.But yes, I'm happy now",0,0.07803210845909646
AAE,Oh my god these bitches in here talkin bout hair.... Wish they stfu& do sum dam wrk,0,0.4299896365591996
AAE,This morning in Sir Alex Ferguson's room** Wife: wake up its already 7. Ferguson:wat? they scored anothere one.,0,0.1989657291578512
AAE,"I'm not a cocky nigga, but I jus be feelin like no onecan really fuck wit me",0,0.17916387073068188
AAE,"Either Im losing my mind or ppl outchea be choosing significant others that look like their uncle, father,mother or sister. Kinda creepy.",0,0.22803356343820735
AAE,"But I'm an Aquarius, so it's in our nature to wanna bealone most of the time",0,0.14308546531311025
AAE,"aye real shit, Matt Schaub is not a accurate QB in myopinion. Just watch this game",1,0.9981467484477967
AAE,dis ur homie SIX still streamin k104 all da every da frm D M I Crooked Letter Crooked Letter can i get a s/opla T James my Gold,1,0.7190103927527335
AAE,That moment wen u take a pic of yaself and actually see wat females betalkin bout.... I aint conceited.,0,0.0945055730696479
AAE,& u stuck up chicks wonder why the so called ugly & or fat girls getting all the good men its cause they don'texpect man to do everything,1,0.9493654152572059
AAE,"When Kobe gets the ball, he gotta make one move and go. Dont wait for the defense tomake his shot more difficult.",0,0.35883368626355877
AAE,Too much salt will kill you! Guess that's why these haters keep throwing it on me lol I never leave the housew/out my salt proof vest,1,0.6455868525444404
AAE,"Yo, I cant believe this chick really just acted crazy like that. And came upwit some false bogus shit....",1,0.9999084585861254
AAE,"i dont know much about the career paths to get to the top in Law, but if its been your dream, stickwit it and Go Hard.",0,0.04104995561723138
AAE,"i cant tell u much right now homie bc Kobe & KD playin, but u gotta be encouraged and determined.Great success doesnt come easy.",0,0.03713996318595756
AAE,Que: where yo frat card? it's on layaway I didn't payall my pledge fees yet,0,0.034434023154135074
AAE,stroll??? Ain't that the shit they use to write on back in the day??Naw I don't do that,1,0.9996756047815493
AAE,Yall gotta stop dividing yall pics into 2s and 3s. Ion wanna see thesame pic that many times,0,0.13256142021262235
AAE,I'm a AKA see☝! I be like smh could have sworn they signwas a pinky but awok,0,0.24731926436299917
AAE,"What's happened to The Game coming on in Jan, no nonewants to wait til March",0,0.10411065720806432
AAE,I will NEVER leave my phone in the hands of Shonaka and Tae again.They take a million pics,0,0.09124830823051756
AAE,Tweeting and not texting back is the quickest way for me not to textyou back when you do,0,0.06597384056749615
AAE,kicking it where tho. I'm confused and bish you have yetto tell me you here.,0,0.3483840230749941
AAE,Don't allow your dreams to be shattered by a hater throwing rocks because they are afraidto chase their on dreams,0,0.2820999307834444
AAE,Think ima slide to the game tomorrow and I don't want NO ONE beggingme for no free food,0,0.0826420372028732
AAE,Need to get my ends clipped but a bih not goneclip all my hair off,0,0.17861228057058942
AAE,Lmao girl I was too drunk to even remember tho. WasI extra faded or naw?,0,0.48843806905720094
AAE,Tae got it so hot in here that my contacts damn near aboutto fall out my eyes,1,0.992923761446935
AAE,"Out gettin my sis something to EAT before she head toWork!!"" That's sweet Ju Ju",0,0.4390410134488137
AAE,Oh and s/o to whatever damn sigma that was outside my window yelling and woke me up out of me sleep but its yo dayso be out my nigga,1,0.9900515724266359
AAE,"Boy you niggas be wiggin ova these hoes. Bustin' windows, goin to jail n shi..smh""sound like some female ish",1,0.5418009928532532
AAE,I hate the words they replace curse words with in BET movies lol theshit doesn't make sense lol,0,0.1845650701498619
AAE,Baby you my everything... you all I ever wanted...we can do it real big...biggerthan you ever done it,0,0.49497587795629017
AAE,if I can sell my old iPad for 200 I'm a hollaat you about getting one,0,0.16547915534151753
AAE,When people learn that Idc about what they think about me...I swear theywill be much better off,0,0.27833186023629614
AAE,Lol and act of self defense it will be and trust I will be the only one who will be able to tell myside of the story lol,0,0.08066455860373556
AAE,Y'all killing me tonight. But wait tae what about the next day when was deadaf with just straight niggas,1,0.5972727638438231
AAE,Ik im tired so im finna go to sleep bet not nobody call me cuzu will go to voicemail,0,0.22670806108884214
AAE,Me too Tosha I think he has someone mixed up cause only person had a drink that nightin the club was tae,0,0.22419149199606525
AAE,"MY FINGER ARE INCHIN,ITCHIN,ITCHIN FOR DAT PAPER . I AM AROUND THE CITY WITH MY CALCULATOR.IN MY ( FUTURE) VOICE",0,0.1957526925620901
AAE,tHIS BITCH REALLY WANT FAME OFFF MY MAIN NAME AINT NO MONEY IN THAT laughat your down ass REBLOCKED,1,0.9973307284876296
AAE,"""huh"" quote of the day/thought ""the core of our ethics are theprinciples that define us"" -wemac04",0,0.15739891267938289
AAE,"Dear females, if you try to fight a male don't be surprised if you get punched, because even though it'snot right, it can happen.",0,0.3005262833146587
AAE,"""when my daddy went to jail aint none of his boys came around or helped me out when i was down soits fuck them niggas now""",0,0.366588452977037
AAE,hiphop is in my blood just finished watch one of your old video make it funkyfor you still fills fresh,0,0.30394278619047876
AAE,"Its either you fuck with me or you dont, & if I feel as though you dont I'm not gonnawaste my time or breath""",0,0.13520092845094153
AAE,"do u need a workout schedule or u working all week."" I'm off tues and Friday! I forgot whtdays I get off early",0,0.053449752305512424
AAE,"Amén, olvídate que si tienen FE en el Rey de Reyes van a ser sanos y recompenzados en esta vidao en la otra :)",0,0.2606053550869865
AAE,Sleepy doc in da a.m. work in da p.m. hair todo huh busy day tomorrow,0,0.0979422657552791
AAE,"Happy Founders Day to the Brothers of Blue Phi or as Icall them my ""siggies"" !!!!!",0,0.03436496220774523
AAE,Love???? Mfs cant ever say it right now a days sohow can they feel it,0,0.04092690037982657
AAE,But wen i was in julian senior yr mf was goin nuts over aNipple im tambout goin nuts,1,0.9115896218285514
AAE,Mane the spot was super turned up my nigga Row brung em out jank everywhere ifu missed it oh well,0,0.1395257930175863
AAE,Im so n love wit this man.... I love his smile his swag his dreadsI'm ur I LOVE YOU,0,0.47229455412600524
AAE,"I don't really trust humans that much these days Hmm shit, fact of the matter is, i trust dogsmore than i trust humans",1,0.9846664030517327
AAE,"I think she tryna make me mad , everytime I see her she say where my BESTFRIEND ett ; I dont knoo& cudd care less .",1,0.5584718305033418
AAE,aint really got shit to do i was only sliding if this nigga docwas going to this meeting,1,0.9997645162982393
AAE,"i have a date tonite....its with my bed,pillow and the t.v., that still counts right!!!",0,0.12247953859537254
AAE,g the big ten the best conference so u cant be mad at these niggas for losing but theywait til the end smh,0,0.3403927866536163
AAE,Happy Centennial to all the Deltas I know..s/o to the Deltason my yard ZQ..enjoy it,0,0.09437167753247981
AAE,Let my people out them chains nigga i mean handcuffs time to man up put my hands up fuck u saying bruh cause im ablack man in a phantom,0,0.30586268561244156
AAE,Were is the gurl black China tell ha I'm looking for her n my future voiceCTFU ! She Wants TETE,1,0.7396432196143027
AAE,can't express what I feel for you! Glad I'm bringing this Year inwith you! Love you *Superman*!!!,0,0.11134503155666974
AAE,"CTFU , she a scary ass bitch ! That dick make her haverespect ! Heyyyy Naa !",1,0.9999936325330789
AAE,"Anthony ole Grizzly Bear Looking Ass Just Got Threw Hibernating Now Finna Eat The HseUp , Fucking Pig !",1,0.9998186455594269
AAE,I need to find out where some more places are that's hiring...being at home not doingnothing isn't for me!!! =),0,0.05419129652416086
AAE,"Now all I really need when this goes off is some food, soda, a good movie, and my man on myphone screen via Tango!!! =D",0,0.13744800617064987
AAE,Some people call Justin bieber a fag but I think he's not there jealous cause his voicebut he's not them haters,0,0.28780358852027527
AAE,Ain't forgot about my dawg just been sick as fuck and youknow how niggas be bullshittin,1,0.793428750051562
AAE,"My Bestfraand Lost his granny today,he couldn't figure why she wuld want him 2 stay with her these last fewdays..He just cried right her",1,0.6340986375919849
AAE,"""If you dontdesign yourown life planchances are youllfall into someone elsesplan.And guess what they haveplanned for you?Not much.―Jim Rohn",0,0.1730852897274741
AAE,"Feel like shit, but talking to my babe, made my daymuch better I love him...",1,0.9995483324946779
AAE,No cause We gone cut yo fingers off and fry Em.FYM so be prepared HOMES,0,0.34119265609976984
AAE,"watching the rose bowl, I like ball & phillips. That qb caight my eye vs OSU. Played a good game. Ilike both as pats. IMO",0,0.041948949050715056
AAE,"LMAO at the gt. I've seen them all. Dragon ball was drama, dbz was science fiction, & dbgt was a bunch offree time on their hands.",1,0.5383874300177014
AAE,If you gotta argue nd fight over yo nigga he was neveryours to begin with!! -__-,0,0.1572688380473736
AAE,do u want ne to come or not.. Dm yo numI dont got my phone.,0,0.08383620580123792
AAE,"ray is one of the greatest players, defenders ever! Even today, he can still play with the best ofthem if he wanted to.",0,0.1499557476351859
AAE,. Lookin Ad Baby Sleepin Like Ah Baby Body So Amazin Drive Mhe Krazy Um Bout Ta Wake Uu Uhp Gurl IIWanna Sex Uu Uhp ...!,1,0.7427034310601028
AAE,only team that won their wild card game on the road?! You've already provedyour point! GET THAT W!,0,0.022501664742219506
AAE,. Dnt Even Trip Mfs On Twitter Sneak Dissin &&'d Dese Hoes Stay Taken Mhe As A Joke Like BytchIi Kill Uu Goofy .,1,0.725166062539912
AAE,"I call it the charlie batch disease lol. Didn't he have red flags in the draft? He's ok now, butif it keeps happening, idk.",0,0.12571899764937158
AAE,"moss a good idea, but I wouldn't tell you to get reed. I think the defense isfine, they've found the formula.",0,0.1051969791514181
AAE,. If He/She Is Who Makes Uu Happy Stay Happy Make Guhd Memory's Cuz Ones He Or Uu Fuk Uhp Uu Gne Wish Uu Had HerOr Him Bak . .!,0,0.19052486214885794
AAE,I think chris bosh need to have the most shot attempts every night. Lebron should get 5assists to him everygame. Fair?,0,0.1786956609630685
AAE,Swaggang Hitman I Think Im A.Goff ridein wit Two Bitches And My BluntsGone Make You cough (:,0,0.31723755607550047
AAE,Good Morning!!! Sending a Special Thanks to everyone who was in attendance last nightfor the first show recording,0,0.02978540176796912
AAE,"Get Cha Mind Right Open Mic !! 9pm TONIGHT Purple Cafe 3964 Government Bld, Mobile, AL we are feat D5 Hosted by Huggy Bear",0,0.10234334462317217
AAE,"Open Mic TONIGHT!! Purple Cafe 3964 Government Bld, Mobile, AL Feat Huggy Bear Da Poet!! Guest Host2 Loose $7 Holla.9pm Sharp!",0,0.10367114548669153
AAE,Get Cha Mind Right Open Mic. Tonight at The Purple Cafe 9pm. Feat Mz CarriMail. ItsErotic Night! Brimg extra Panties!!,0,0.08720756341771843
AAE,Just waking up. .and it's almost time to get ready for work. .smh..thinkin of calling out lol,0,0.15124122064528409
AAE,"Abby while watching Walk the Line (again) ""Did Elvis, Cash, Jerry Lee Lewis all tour together? Why wasn’t I alivethen?"" My daughter is cool",0,0.043901483968745166
AAE,Love is not finding a hand that perfectly fits yours. It's finding the one who is willing to hold your hands no matterhow unfit it may be.,0,0.16324563511884782
AAE,"""How I need you How I need you Oh Jesus, walk with me."" My prayerfor today and this year.",0,0.2558162181508279
AAE,"""As a father, you are not first a disciplinarian. You are a discipler. Mom, your main role is not to makemeals, but to make disciples.""",0,0.11477645065239095
AAE,Yhu One Bitch Made Nigga Pussy Ass Nigga Fuck Around And Get Layed Down ThatsHow We Play It Nigga!,1,0.9996865310616299
AAE,My best friend mad at me bc I told her the truth about this bum ass nigga bitch its my place to tell you to throw hisass to the waste side!,1,0.9983275177835078
AAE,Up at work tired need to go home but if i didnt love my job i swear iwould of called in lol,0,0.1731144687670762
AAE,See you the type of bitch ah nigga dont wife yhu come with two manyproblems and it aint right!,0,0.22447975775839177
AAE,I think I'm the only one coming back on Monday like a re-re.I should change that. Lol.,0,0.29174036985714646
AAE,I would enjoy seeing come back to WWE an piss in the face of ppl who dnt like tobe cool...spitting is gross Ha,1,0.7768237812183912
AAE,bahhaaa! Il admit it I am.But I guarantee u his ass twice as bad ofF As I am.IKNW YUR NOT TLKN U BIGCRY BABY THTS PAS WHIPD,1,0.9975374649580822
AAE,You Like Me YOU LIKE ME You Hate Me YOU HATE ME <> But Just Know im Going ToAlways Be Me Regardless. >>>>>,1,0.5790064870609494
AAE,family is going to be with you Forever. Im going to hold my own self down i think i know whati did wrong hear .,0,0.1097491096478997
AAE,"Who cares how you haters feel!!! Still got my money!!!!! Oooooo all I see is$ signs, money on mind!!",0,0.15953333257834898
AAE,This weekend I gotta get my hair n eyebrows done! I been too booed up n lazy lbs!!!Time to get it together!,0,0.45625392858675456
AAE,"So when a man want u with him all day everyday says a lot...Time iswhat I love!"" It is",0,0.13949130604122748
AAE,"You the 1 I dream about all day, you the 1that I think about always!!!",0,0.10895829457866418
AAE,"Niggas are hilarious.. They scream ""i like bad bitches"" and kids mothers look like a pennywit a whole in it..""ha!!!",1,0.612572274985899
AAE,"sike I just heard a nigga say that I dont lie to any1""he's 1 of a kind",0,0.2741535712594123
AAE,I Would Let AnyOne I Messed With Go For Her! She Assumed Me Of A lot OfShit That I Wasn't Doing,0,0.2724366666972185
AAE,"So, are we just ignoring the sorry looking fish dish? This has given twitter(and me) so much joy.",0,0.07286687055041667
AAE,"We do not believe that in this country, freedom is reserved for the lucky, orhappiness for the few."" Amen",0,0.058865983865062546
AAE,It's crazy how I really like my ex boyfriend so much butI can't tell him smh,1,0.6172640463868757
AAE,UGh ITS bEeN a LoNg tImE Coming babE hE jUst caLl seeHow I bEen doin :-),0,0.1780073257144986
AAE,A Bunch Of People Jumping On Notre Dame Band Wagon Tonight Cause They Either Tired Of Bama Winning The BCSChampionship Or They Auburn Fans.,0,0.38635769065337994
AAE,Y should i get suspended i didn't thro a puNch nothing just askher to cum out Side,1,0.5763650176412026
AAE,The eye is the window of the soul if the eye is dark great is the darkness dispell the darknesslet the light shine in,0,0.05079876228037552
AAE,I swear man if iy anit one thing its another dis shit is trulygettin' on my fuckin nervs,1,0.9999498670118286
AAE,"Sometimes , i wish i could read your mind to find outhow you feel about me",0,0.10589941330307712
AAE,":) měla jsem na mysli extraligu, tam snad plexi je :) Jinak díra u ledu je super, ale viděla jsem ji vNHL snad jen na jednou.",0,0.19667295013609987
AAE,I wish someone will be kind to take me to themovies to see mama :),0,0.12276441206454734
AAE,Hoes be acting like they not a hoe I be like wtfhoe !!!!!!! Smh . !!,0,0.4107018059248369
AAE,Ig Everybody Thought It Would Be Ok To Go Out andLeave Me Here / :,0,0.2859970995224794
AAE,Me an dazy gone have matching bathing suits but mine gone be pink orblack or pink an gray,0,0.11259668084717737
AAE,Watching the 1st Power Ranger movie w/ my babies.... I love watching movies that I used to watch whenI was little w/ them,0,0.10910336502721492
AAE,haha I don't watch it at work I'm talking bout at home... I'm not a paramedic but Ido work at the hospital,0,0.07454336933216471
AAE,I don't think ima go out this weekend... I'm just gonnastay in & do homework,0,0.11783313355330109
AAE,you sooo right kiddo so make sure you treat your girl right bc good girlsare hard to come by!,0,0.18333964628131633
AAE,Seen Vicki tonight! I love her & Tyrina! & Toya &Jasmine & Krystal crazy asses!!,1,0.8649264103779521
AAE,"you know what... I'm being nice today soo instead of insulting you ima justgone say ""Good Day Sir""",0,0.20336566760103464
AAE,Please keep my mommy in your prayers tonight as she gofor surgery in the am!!,0,0.16877678799829393
AAE,"If I could explain the misery I would right a song, oh wait Iforgot I suck at music.",1,0.9631709195519068
AAE,You wouldnt put your money on the other guy if youknew what I already know.,0,0.24760258230876564
AAE,If you had to choose between your girlfriend and winning the lottery? What kind of car would you buyfirst? A green sun fire.,0,0.1141097848824116
AAE,Im still trying to understand Rihanna and Karruache role with Chris... To me both just play their roles an allare happy in the end,0,0.0623036815739985
AAE,My hair is on the best flow right now excuse me if I swoosh myswoop all uppidy and ish,0,0.16218943546029926
AAE,"Its so awkward when ppl say ""im going natural now "" but i know my hair wont go straight like yours"". Me: yes itcan! Them: it wont Me:oh",0,0.2914612603730971
AAE,lls keep the timeline up in the left corner press menu then scroll andyou will see log out,0,0.14492493504391182
AAE,miss u too!!!!!! Soon very soon i can seeee you!!!! And no babysitting ( you know whati mean )its ya bday,0,0.1650869723269645
AAE,I LOVE HUCK ! But everytime you seem to like someone on the show they end up doingsomething that blow you lol,1,0.520758709293123
AAE,"like i Love Olivia but hate her role as being a mistress, Cyrus is one of my Favs too but he irks me tooat the same time! Lol",0,0.3900730404455264
AAE,Something have to give !! All i keep smelling while walking from lunch is pure piss and cigarettes.. Sodisgusted with outside right now,0,0.15035301142961294
AAE,All of you would most definately enjoy it players our age and up ! You can create your ownteam or join another team.,0,0.21936509134760215
AAE,Its absolutely Gorgeous!!! Today ! feeling like spring has arrived early ... But of course thisweather it'll ice cold soon,0,0.03887356322797333
AAE,Lord Knows Wat I Would Do To Have You Laying Next To Me&& Our Son Right Now.!,0,0.15883132026605642
AAE,"Yeah I agree with that but for the winter I can deal, at lease its not snow andsame here business as usual",0,0.02464323280094939
AAE,Umm its snowing and its really sticking hope I get home beforeit gets dark and slippery,0,0.2853382608244004
AAE,Cat's eye might be the only bar downtown that has live musicevery night. Prove me wrong.,0,0.039440227647806386
AAE,.on jesus im ready for WATEVAH im tried of dhese no training having asz niggah dats living paycheck to pay check .!,0,0.02884019407098794
AAE,hmmm ya think? Can a chick be 2 busy and single not2 let it other them???,0,0.2524791108599582
AAE,at piece with not obtaining a life goal??? I guess man...But everyone go about ish different(I'm a testament 2 dat),0,0.1311701708922755
AAE,"I see what Thibs doing tho, he trying to temper expectations cuz his career is tied toRose...I jus hate the pessimism",0,0.43725922323119165
AAE,"Pre 07, in chicago there was no bruhz made under 30 I was denied membership for 3fucking years but I persevered.",0,0.04046833612407916
AAE,"no diss to the good bruhz Josh either, but he came in a whole year before and didn't get shit to pop..wehad the city on fire.",1,0.9992084496837182
AAE,We wasn't on some fuck youtube shit! We traveled talked shit andgot to know the bruhz!,1,0.999989923909802
AAE,"Yeah, she is ridiculous like her mother and should mind her own business!They will work it out!",1,0.9947167529982901
AAE,"Wait a min... this Cassie ""Indo"" track is pretty dope... Solangehelped her make a hit",1,0.7670979260937657
AAE,Why do haters eat beans for dinner? So they can takea bubble bath lmao. Hater,0,0.25619460299319485
AAE,I be so happy when i wake up from a bad dream....custhey be feelin too real,0,0.14743243756797159
AAE,Damn. I haven't been on Twitter in a long time letme see what's going on,1,0.9954881043936301
AAE,Why my dude just tweet: Are you Jewish? Cause you givin' me a look like Jewish this dickwas in your mouth. Lmmfao,1,0.8384957118958697
AAE,"Lmao Im goin to bed, shit really just blew me to the max cnt help but laugh cuz of course it'll endup being flipped on me",1,0.9945442043085496
AAE,Special sunday shoutout to the old church lady wit the seethrou suit on P.S like the way yo stockings double up as abra too Stupid sexy lol,1,0.9995658184981207
AAE,I'm gonna post this & turn twitter off. It's so frustrating that everyone says this yet knows nothing.I hope he gets better.,0,0.2918199288931909
AAE,Sometimes i think you were you raised on a farm Cause you sholl know howto raise a cock. lmmfao,0,0.1104986763695655
AAE,"I think ima have 2 make dat one phone call, ndlet my bae know wassup.",0,0.06742263640888489
AAE,When i get lonely I enjoy romantic scrolls up and down yourtimeline cuz you so sexy!,1,0.508035491339576
AAE,"At ur best you are love, ur a positive motivating force within my life. And if you feel the need towonder why, let me know....",0,0.3651336426515197
AAE,wish I could Come visit......Cali......I'ma get out there when I get my incometax tovacate.. Maybe we'll link up..,0,0.04560760047852444
AAE,Excuse me miss but you need to stop being so damn sexy..... damn I forgot whatI was gone post lol,1,0.9999617547540232
AAE,"Can't wait to meet up with my boys, and at this PG-Hueytown Basketball game! Gunna bea good friday coming soon!",0,0.08664220224436146
